time,ax,ay,az,aT
7.4570,-5.3591,-9.4864,-0.4415,10.904
7.4580,-5.6962,-9.3869,-0.2652,10.983
7.5320,-5.9241,-9.3376,-0.1475,11.059
7.5400,-6.2786,-9.2233,-0.0742,11.158
7.5410,-6.6598,-9.1388,0.1621,11.309
7.5420,-7.0295,-9.1313,0.5238,11.536
7.5430,-7.2691,-9.1263,0.8332,11.697
7.5440,-7.4891,-9.1170,1.0275,11.843
7.5450,-7.4462,-9.0183,1.1364,11.750
7.5460,-7.2560,-9.1284,1.4250,11.748
7.5480,-6.7084,-9.2337,1.8514,11.562
7.5570,-5.8448,-9.0965,2.0702,11.009
7.5580,-4.8120,-9.0333,1.8889,10.408
7.6370,-3.7364,-8.9882,1.3754,9.831
7.6390,-2.8338,-8.8856,0.6962,9.352
7.6400,-2.1635,-8.6543,0.0894,8.921
7.6420,-1.7013,-8.5513,-0.2297,8.722
7.6430,-1.2077,-8.7014,-0.3638,8.792
7.6460,-0.5600,-9.0695,-0.2494,9.090
7.6480,0.1945,-9.6631,0.2587,9.669
7.6500,0.8040,-10.2570,0.6525,10.309
7.6510,1.4549,-10.5548,1.1680,10.718
7.6530,2.4536,-10.3806,1.8077,10.819
7.6740,3.8433,-10.1002,2.3324,11.056
7.6760,5.6036,-9.5509,2.7801,11.417
7.7270,7.1088,-8.6287,2.9632,11.566
7.7290,8.2197,-7.5396,2.8390,11.510
7.7300,8.6757,-6.1637,2.4487,10.920
7.7310,8.4238,-4.6850,1.9581,9.836
7.7320,7.6206,-3.1017,1.4275,8.351
7.7720,6.6457,-1.8193,1.1036,6.978
7.7740,5.6121,-0.8575,0.9680,5.759
7.7750,4.5375,-0.0842,1.0496,4.658
7.7760,3.5069,0.6230,1.3259,3.801
7.7770,2.6308,1.2788,1.7232,3.395
7.7780,1.7404,1.8309,1.9803,3.210
7.7950,1.0129,2.1631,2.0009,3.116
7.7990,0.6045,2.3454,1.9300,3.097
7.8370,0.5824,2.3281,1.8096,3.006
7.8400,0.7642,2.2704,1.6580,2.913
7.8410,1.1101,2.3017,1.3547,2.892
7.8430,1.8342,2.2159,1.0708,3.069
7.8480,2.4610,1.9838,0.6883,3.235
7.8590,3.0746,1.9147,0.5097,3.658
7.8660,3.3329,1.9928,0.2712,3.893
7.8800,3.2259,2.0983,-0.1150,3.850
7.9250,3.3212,2.0338,-0.3858,3.914
7.9280,3.2182,2.0658,-0.6110,3.873
7.9290,3.2161,2.1156,-0.7087,3.914
7.9300,3.3219,2.2286,-0.6986,4.061
7.9330,3.4498,2.3715,-0.4214,4.207
7.9460,3.5518,2.5542,-0.0229,4.375
7.9500,3.8462,2.7794,0.5601,4.778
7.9570,4.1454,2.9070,1.1358,5.189
7.9650,4.5252,3.0885,1.7537,5.753
7.9770,4.8899,3.2227,2.3382,6.306
7.9850,5.2341,3.4089,2.9147,6.893
7.9970,5.4811,3.4215,3.4310,7.316
8.0090,5.5987,3.6444,3.7967,7.684
8.0150,5.6234,4.0939,4.0999,8.074
8.0280,5.8580,4.6230,4.3350,8.630
8.0410,6.3253,5.2355,4.6028,9.413
8.0970,6.5562,5.9240,4.7272,10.021
8.0990,6.7996,6.7049,4.6991,10.643
8.1000,7.4194,7.1974,4.7477,11.375
8.1030,8.2337,7.3612,4.6967,12.002
8.1050,8.7985,7.3308,4.7536,12.400
8.1060,9.1095,7.1001,4.6578,12.453
8.1110,9.0238,6.6663,4.4427,12.067
8.1150,8.7805,5.8901,4.4108,11.456
8.1260,8.4526,4.9949,4.4057,10.761
8.1390,7.9555,4.2897,4.4161,10.060
8.1460,7.4249,3.8782,4.3921,9.458
8.1590,6.8877,3.5824,4.1750,8.815
8.1640,6.6345,3.3606,4.0483,8.468
8.1800,6.7325,2.9880,3.9166,8.342
8.2230,7.1504,2.4103,3.9975,8.539
8.2250,7.5693,1.7549,4.0282,8.752
8.2270,8.0415,1.0788,3.9015,9.003
8.2290,8.3195,0.4023,4.0249,9.251
8.2320,8.4939,-0.4634,4.1739,9.475
8.2380,8.4238,-1.0297,4.3044,9.516
8.2450,8.1103,-1.5087,4.2990,9.302
8.2560,7.8470,-2.0788,4.1679,9.125
8.2660,7.4504,-2.5227,4.0115,8.830
8.2750,6.8258,-2.7247,3.9381,8.338
8.2850,5.9418,-2.7228,3.8957,7.609
8.2950,5.1044,-2.7310,3.9014,6.981
8.3070,4.3713,-2.6238,3.8305,6.377
8.3150,3.7021,-2.5277,3.6173,5.760
8.3250,2.9962,-2.4148,3.2253,5.021
8.3340,2.3008,-2.2811,2.7961,4.280
8.3620,1.6920,-2.3953,2.3292,3.745
8.3650,1.1876,-2.5435,1.9536,3.420
8.3670,0.7745,-2.7549,1.5257,3.243
8.3780,0.4578,-3.1003,1.2060,3.358
8.3880,0.3478,-3.4838,0.8901,3.613
8.3940,0.3108,-3.9564,0.6840,4.027
8.4060,0.0984,-4.4800,0.5088,4.510
8.4150,-0.1877,-4.9619,0.3448,4.977
8.4250,-0.3455,-5.4147,0.2292,5.431
8.4350,-0.6640,-5.8413,0.0807,5.879
8.4450,-0.8642,-6.2719,0.0761,6.332
8.4570,-0.9389,-6.7891,0.0078,6.854
8.4650,-0.9322,-7.2821,0.0971,7.342
8.4970,-0.9772,-7.7624,0.0965,7.824
8.4980,-1.1321,-8.1072,0.0425,8.186
8.4990,-1.2467,-8.5012,-0.1071,8.593
8.5050,-1.5082,-8.9079,-0.2704,9.039
8.5150,-1.6964,-9.1687,-0.4146,9.334
8.5260,-1.9174,-9.3499,-0.4632,9.556
8.5340,-2.0730,-9.3954,-0.4230,9.631
8.5450,-2.1683,-9.5049,-0.4265,9.758
8.5550,-2.2979,-9.6589,-0.4726,9.940
8.5640,-2.5936,-9.6210,-0.7065,9.989
8.5750,-2.9024,-9.5972,-0.7660,10.056
8.5840,-3.2483,-9.5652,-0.8843,10.140
8.6000,-3.5224,-9.5590,-0.9321,10.230
8.6040,-3.8112,-9.5526,-0.9273,10.327
8.6150,-4.1967,-9.4409,-0.8296,10.365
8.6290,-4.6284,-9.3821,-0.6974,10.485
8.6450,-4.9919,-9.3007,-0.4655,10.566
8.6480,-5.4516,-9.2042,-0.3273,10.703
8.6570,-5.8691,-9.2122,-0.2207,10.925
8.6650,-6.2415,-9.2214,-0.0062,11.135
8.6780,-6.5596,-9.2076,0.2172,11.307
8.6860,-6.8105,-9.1826,0.2331,11.435
8.6950,-6.9145,-9.2593,0.2228,11.558
8.7060,-6.6572,-9.4494,0.0444,11.559
8.7140,-6.2927,-9.7662,-0.0777,11.618
8.7250,-5.7140,-10.1026,-0.2008,11.608
8.7340,-5.1663,-10.2403,-0.2293,11.472
8.7450,-4.7699,-10.2486,-0.2890,11.308
8.7820,-4.5844,-10.2165,-0.3452,11.203
8.7870,-4.4331,-10.2613,-0.4080,11.185
8.7890,-3.9359,-10.4969,-0.3694,11.217
8.7900,-3.0015,-10.6256,-0.0666,11.042
8.7950,-1.8639,-10.8362,0.3895,11.002
8.8060,-0.4703,-11.0209,0.7174,11.054
8.8140,0.8657,-11.2793,0.9549,11.353
8.8250,2.3838,-11.5769,1.2894,11.890
8.8350,3.9622,-11.8067,1.5720,12.553
8.8450,5.4569,-11.7853,1.7309,13.102
8.8560,7.0502,-11.3777,1.7358,13.497
8.8640,7.7502,-10.0942,1.6358,12.831
8.8780,8.1031,-8.8133,1.5859,12.077
8.8840,8.9916,-7.6301,1.6537,11.908
8.9120,9.0064,-5.7979,1.5474,10.822
8.9150,8.3215,-3.6607,1.8097,9.269
8.9490,7.2279,-1.7727,1.9307,7.689
8.9500,6.2910,-0.3334,2.1776,6.666
8.9510,5.3408,0.7454,2.4380,5.918
8.9530,4.3387,1.5902,2.7161,5.360
8.9570,3.3040,2.3867,2.9383,5.025
8.9650,2.3982,2.8126,3.0579,4.797
8.9760,1.6746,2.9521,2.8530,4.434
8.9840,1.0780,2.9628,2.3375,3.925
8.9950,0.7961,2.8795,1.7205,3.448
9.0070,0.8235,2.6513,1.0664,2.974
9.0140,1.0559,2.3653,0.6493,2.670
9.0550,1.3506,2.1107,0.1652,2.511
9.0570,1.7437,1.7674,-0.1634,2.488
9.0570,2.0765,1.5363,-0.4264,2.618
9.0580,2.4605,1.1656,-0.6239,2.793
9.0640,2.6268,0.9753,-0.8092,2.916
9.0760,2.6288,0.9078,-0.7261,2.874
9.0870,2.4569,1.0878,-0.6723,2.770
9.0950,2.2330,1.2682,-0.6618,2.652
9.1050,2.0328,1.4006,-0.4800,2.515
9.1140,1.9753,1.5408,-0.1200,2.508
9.1250,2.2792,1.7765,0.4636,2.927
9.1340,2.6426,2.0297,0.9790,3.473
9.1440,3.1569,2.0599,1.3649,4.009
9.1560,4.0334,2.1361,1.6584,4.856
9.1640,4.8009,2.2557,1.8716,5.625
9.1890,5.2792,2.3486,2.0491,6.131
9.1910,5.7386,2.5508,2.3404,6.702
9.1940,6.1674,2.8783,2.7505,7.341
9.2050,6.5662,3.2805,3.1962,8.006
9.2150,6.8973,3.8827,3.5907,8.691
9.2240,7.1037,4.4700,3.9677,9.284
9.2350,7.4304,5.1362,4.1725,9.950
9.2450,7.7208,5.8080,4.2972,10.574
9.2570,7.9889,6.4689,4.4037,11.183
9.2640,8.4142,6.9128,4.6549,11.843
9.2750,8.7881,7.0262,4.7784,12.224
9.2840,9.2564,6.7321,4.7930,12.409
9.2990,9.5375,6.3885,4.9916,12.518
9.3340,9.6967,6.0208,5.2640,12.569
9.3360,9.5744,5.5876,5.3903,12.327
9.3370,9.1480,4.9628,5.3037,11.681
9.3380,8.4448,4.3452,4.8562,10.667
9.3440,7.6060,4.0629,4.0263,9.517
9.3590,6.9874,3.6296,3.3583,8.560
9.3660,7.0156,2.9595,2.9501,8.166
9.3750,7.3837,2.1240,2.9671,8.236
9.3850,7.7263,1.4524,3.3021,8.527
9.3950,8.0520,0.8139,3.5465,8.836
9.4060,8.3389,0.2556,3.7720,9.156
9.4150,8.7052,-0.3240,3.8440,9.522
9.4250,8.8874,-0.8400,3.7303,9.675
9.4350,8.9341,-1.3916,3.4823,9.689
9.4510,8.7829,-1.7505,3.4692,9.604
9.4550,8.5235,-2.1871,3.3773,9.425
9.4640,8.1345,-2.3654,3.3303,9.103
9.4850,7.5321,-2.5051,3.3066,8.599
9.4870,6.7766,-2.5625,3.1382,7.895
9.4940,5.9968,-2.4772,3.1569,7.216
9.5050,5.2352,-2.4613,3.1533,6.588
9.5140,4.4371,-2.5093,3.1348,5.984
9.5240,3.7874,-2.6439,3.1049,5.565
9.5350,3.1952,-2.7620,2.8992,5.123
9.5460,2.6345,-3.0104,2.6851,4.818
9.5580,2.1335,-3.3449,2.3881,4.631
9.5650,1.7270,-3.6916,2.0699,4.571
9.6010,1.2857,-4.0541,1.6657,4.568
9.6030,0.9915,-4.5668,1.3265,4.858
9.6040,0.6911,-5.0424,1.0529,5.197
9.6060,0.4448,-5.5664,0.8557,5.649
9.6140,0.1848,-6.1469,0.6572,6.185
9.6250,-0.0431,-6.7125,0.4552,6.728
9.6340,-0.3762,-7.1311,0.3385,7.149
9.6440,-0.5180,-7.7103,0.3423,7.735
9.6550,-0.8265,-8.2150,0.3174,8.263
9.6650,-1.1617,-8.6715,0.4236,8.759
9.6750,-1.4935,-9.0151,0.5312,9.153
9.6840,-1.8462,-9.2719,0.6093,9.474
9.6950,-2.1817,-9.4132,0.5857,9.680
9.7130,-2.4670,-9.4518,0.4305,9.778
9.7520,-2.8609,-9.5735,0.3675,9.999
9.7540,-3.0764,-9.6686,0.2490,10.149
9.7550,-3.2678,-9.7393,0.2404,10.276
9.7560,-3.4078,-9.8748,0.2038,10.448
9.7570,-3.6074,-9.9729,0.0858,10.606
9.7640,-3.7727,-10.1112,0.1324,10.793
9.7770,-3.9379,-10.0405,0.0744,10.785
9.7840,-4.2507,-9.8959,0.0316,10.770
9.8150,-4.4995,-9.6695,0.0767,10.665
9.8170,-4.7834,-9.6149,0.0368,10.739
9.8460,-5.0437,-9.4750,-0.1693,10.735
9.8480,-5.3572,-9.3353,-0.3344,10.768
9.8490,-5.6397,-9.0413,-0.3619,10.662
9.8500,-5.9627,-8.8503,-0.3699,10.678
9.8570,-6.1792,-8.7747,-0.2422,10.735
9.8650,-6.3610,-8.7720,-0.0388,10.836
9.8830,-6.3795,-8.8689,0.0040,10.925
9.9160,-6.4024,-8.9642,0.1818,11.017
9.9180,-6.4064,-9.2514,0.1996,11.255
9.9190,-6.4150,-9.5808,0.1118,11.531
9.9210,-6.2095,-9.7837,-0.0348,11.588
9.9300,-6.1557,-9.9778,-0.1585,11.725
9.9350,-6.0295,-9.9311,-0.3355,11.623
9.9460,-5.6868,-9.8987,-0.4235,11.424
9.9560,-5.1004,-9.9094,-0.4834,11.155
9.9650,-4.8281,-10.0718,-0.2981,11.173
9.9760,-4.3426,-10.2683,-0.1535,11.150
9.9840,-3.7455,-10.4664,0.1905,11.118
10.0080,-3.0445,-10.8200,0.3946,11.247
10.0100,-2.0786,-11.0173,0.8533,11.244
10.0160,-0.7177,-11.3258,1.2508,11.417
10.0270,0.9009,-11.7607,1.6067,11.904
10.0340,2.4047,-12.2001,1.7977,12.564
10.0650,4.0286,-12.4456,1.8149,13.207
10.0670,5.5228,-12.5489,1.7671,13.824
10.0680,6.6176,-12.2946,1.8040,14.079
10.0780,7.3877,-11.4635,1.8754,13.766
10.0850,7.2256,-9.7643,1.9562,12.304
10.0960,7.5061,-8.5325,2.5025,11.636
10.1270,7.5479,-6.9821,2.9832,10.706
10.1290,7.0243,-5.0296,3.3168,9.254
10.1300,6.4955,-3.2062,3.7980,8.179
10.1340,5.9980,-1.7537,4.2018,7.530
10.1450,5.4255,-0.5559,4.7163,7.210
10.1590,4.8211,0.6274,5.0898,7.039
10.1680,4.3140,1.6378,5.3371,7.055
10.1990,3.9977,2.4235,5.2271,7.013
10.2010,3.7761,2.8777,4.7429,6.711
10.2020,3.5322,3.0701,3.8839,6.082
10.2120,3.3993,3.1438,2.9001,5.463
10.2170,3.2982,3.0379,1.9948,4.908
10.2250,3.4084,2.8549,1.1993,4.605
10.2340,3.5094,2.5017,0.6243,4.355
10.2450,3.6918,2.1085,0.1278,4.253
10.2570,3.6083,1.8051,-0.2958,4.045
10.2640,3.3970,1.5278,-0.6025,3.773
10.2930,3.1000,1.4038,-0.8669,3.512
10.2960,2.9389,1.4859,-0.8373,3.398
10.2970,2.8801,1.7502,-0.7162,3.445
10.3080,2.8282,1.9057,-0.5370,3.452
10.3140,2.8957,2.1035,-0.2828,3.590
10.3250,3.1396,2.1706,-0.0203,3.817
10.3340,3.6122,2.2302,0.4831,4.273
10.3440,4.2008,2.3832,1.1581,4.967
10.3550,4.7392,2.5972,1.6114,5.639
10.3640,5.1143,2.7109,2.1242,6.166
10.3740,5.5169,2.7573,2.3821,6.612
10.3840,5.8855,2.6649,2.4358,6.905
10.3970,6.1704,2.6412,2.5808,7.191
10.4510,6.3041,2.9255,2.6756,7.447
10.4540,6.5504,3.4487,2.8511,7.933
10.4550,6.7684,3.9225,2.8679,8.332
10.4570,7.3100,4.5180,2.9636,9.090
10.4580,8.1510,5.0898,3.1885,10.125
10.4580,9.3195,5.5206,3.5187,11.389
10.4650,10.5385,5.6924,3.9085,12.599
10.4750,11.4534,5.6308,4.2707,13.458
10.4840,11.9565,5.6837,4.7383,14.061
10.4950,12.4861,5.2554,5.0866,14.471
10.5060,12.5669,4.5391,5.3473,14.392
10.5150,12.1395,3.8538,5.5622,13.898
10.5250,11.1089,3.4244,5.6236,12.913
10.5340,9.7082,3.1117,5.2150,11.451
10.5530,8.5124,2.9440,4.9055,10.256
10.5630,7.5253,2.6720,4.5274,9.180
10.5680,7.2787,2.2926,4.3826,8.800
10.5890,7.7957,1.5559,4.2345,9.007
10.5910,8.4889,0.6516,4.1239,9.460
10.5960,8.8484,-0.0725,3.9429,9.687
10.6070,9.0878,-0.6366,3.8253,9.881
10.6150,8.9991,-1.3249,3.5964,9.781
10.6250,8.8358,-1.8910,3.5264,9.700
10.6350,8.4495,-2.3058,3.3130,9.364
10.6460,7.9620,-2.6527,3.2297,8.992
10.6560,7.6737,-3.0773,3.1434,8.845
10.6640,7.2834,-3.4460,3.1185,8.640
10.6750,6.6697,-3.6472,2.7239,8.075
10.6840,5.8769,-3.7761,2.5864,7.449
10.7060,5.0001,-3.8629,2.6691,6.859
10.7130,4.1454,-4.0341,2.7930,6.423
10.7170,3.4444,-4.2809,2.8232,6.177
10.7370,2.7966,-4.4921,2.8995,6.034
10.7410,1.9609,-4.7266,2.8428,5.854
10.7450,1.2571,-4.9210,2.6719,5.739
10.7570,0.6194,-5.1146,2.6141,5.777
10.7650,0.1082,-5.2255,2.3490,5.730
10.7760,-0.3368,-5.4626,1.9911,5.824
10.7860,-0.6030,-5.7268,1.5824,5.972
10.7950,-0.8798,-6.0734,1.0509,6.226
10.8120,-1.1434,-6.3548,0.5732,6.482
10.8580,-1.3715,-6.6735,0.2959,6.819
10.8600,-1.6973,-6.9673,0.0399,7.171
10.8610,-2.0482,-7.2486,-0.0960,7.533
10.8620,-2.3539,-7.5516,-0.1936,7.912
10.8620,-2.5913,-7.8957,-0.2806,8.315
10.8660,-2.7329,-8.2807,-0.3110,8.726
10.8770,-2.9300,-8.5809,-0.2677,9.071
10.8850,-3.3174,-9.0063,-0.3386,9.604
10.8940,-3.7018,-9.2094,-0.2632,9.929
10.9080,-4.1844,-9.2326,-0.1539,10.138
10.9150,-4.5322,-9.1756,-0.0827,10.234
10.9270,-4.8144,-9.1126,-0.0267,10.306
10.9340,-4.9566,-9.1157,-0.0243,10.376
10.9450,-4.9854,-9.0916,-0.1211,10.369
10.9610,-5.0397,-9.1736,-0.3522,10.473
11.0080,-5.0932,-9.1641,-0.5107,10.497
11.0090,-5.0717,-9.1275,-0.6170,10.460
11.0110,-4.9700,-9.1679,-0.6423,10.448
11.0110,-4.9475,-9.1692,-0.6045,10.436
11.0120,-4.9762,-9.1570,-0.5248,10.435
11.0170,-4.9283,-9.1287,-0.3411,10.380
11.0260,-5.1431,-9.1127,-0.1692,10.465
11.0340,-5.3440,-8.9722,0.1278,10.444
11.0440,-5.6173,-8.8324,0.3933,10.475
11.0570,-5.6802,-8.7696,0.6333,10.468
11.0640,-5.5089,-8.9602,0.8818,10.555
11.0770,-5.4578,-9.1356,1.0869,10.697
11.0840,-5.4312,-9.1920,1.3959,10.768
11.0970,-5.3377,-9.2110,1.5556,10.759
11.1450,-4.9713,-9.3632,1.5794,10.718
11.1470,-4.3273,-9.3543,1.3809,10.399
11.1480,-3.7687,-9.2450,1.1552,10.050
11.1490,-3.6631,-8.9170,0.8946,9.682
11.1500,-3.5767,-8.5655,0.5552,9.299
11.1590,-3.5253,-8.4270,0.0301,9.135
11.1660,-3.3549,-8.4943,-0.3627,9.140
11.1760,-2.7367,-8.8190,-0.7734,9.266
11.1860,-1.8376,-9.3318,-0.9163,9.555
11.1950,-1.0746,-9.7138,-0.9796,9.822
11.2060,-0.1843,-10.3400,-1.0893,10.399
11.2150,0.6994,-10.9880,-1.0495,11.060
11.2300,1.7566,-11.3701,-0.7878,11.532
11.2770,2.7372,-11.4123,-0.3940,11.743
11.2800,3.5207,-11.2390,0.1171,11.778
11.2810,4.4157,-10.9225,0.4896,11.792
11.2810,5.2319,-10.3469,0.7963,11.622
11.2820,5.7384,-9.3955,1.2486,11.080
11.2870,5.9489,-8.2509,1.6987,10.313
11.3110,6.2269,-6.9818,1.9682,9.560
11.3130,6.3440,-5.6100,2.1683,8.742
11.3450,6.2781,-4.1179,2.5055,7.915
11.3470,5.9804,-2.7790,2.9903,7.241
11.3480,5.4056,-1.2900,3.3663,6.497
11.3490,4.7753,-0.0289,3.7085,6.046
11.3570,4.0257,1.1168,3.9007,5.716
11.3650,3.3398,2.0018,3.9057,5.515
11.3760,2.9917,2.6452,3.7432,5.473
11.3860,2.7543,3.1492,3.5344,5.477
11.4080,2.8539,3.5807,3.0705,5.513
11.4100,2.9568,3.7277,2.5607,5.403
11.4140,2.9697,3.8167,1.7876,5.156
11.4320,3.0046,3.8050,1.1735,4.988
11.4400,3.1574,3.6818,0.7135,4.902
11.4460,3.1966,3.4578,0.3618,4.723
11.4570,3.2511,3.1485,0.0385,4.526
11.4640,3.3451,2.6891,-0.2261,4.298
11.4750,3.3530,2.2173,-0.4520,4.045
11.4830,3.2291,1.8074,-0.5583,3.742
11.4940,3.0071,1.3726,-0.5361,3.349
11.5100,2.7998,1.0632,-0.4068,3.022
11.5460,2.6032,0.8353,-0.2254,2.743
11.5480,2.5855,0.6685,0.0832,2.672
11.5490,2.6704,0.6818,0.5164,2.804
11.5490,3.0159,0.7311,0.8846,3.227
11.5690,3.5297,0.7057,1.0438,3.748
11.5730,4.0039,0.8294,1.2904,4.288
11.5750,4.3526,1.0926,1.5332,4.742
11.5840,4.4935,1.4785,1.8112,5.065
11.5950,4.5778,1.6124,1.8884,5.208
11.6030,4.7081,1.9571,2.0790,5.506
11.6140,4.8273,2.5230,2.3283,5.924
11.6250,5.1263,3.0362,2.7034,6.543
11.6330,5.4919,3.6703,3.2555,7.364
11.6530,6.0750,4.2078,3.8506,8.333
11.6560,7.1082,4.5629,4.3701,9.510
11.6650,8.3064,4.8303,4.8981,10.785
11.6850,9.0808,5.1826,5.2812,11.714
11.6870,9.7046,5.6066,5.6174,12.537
11.6990,10.2482,5.7724,5.8654,13.143
11.7070,10.6153,5.8678,5.9516,13.511
11.7150,10.7141,6.0305,5.9500,13.659
11.7270,10.3460,6.1500,5.7614,13.344
11.7340,9.8430,6.2747,5.5101,12.908
11.7450,9.4656,6.0794,5.1373,12.367
11.7540,9.7079,5.5537,4.4068,12.021
11.7650,10.6692,4.6727,3.7272,12.229
11.7770,11.2971,3.6596,3.0479,12.260
11.7850,11.4767,2.4967,2.5023,12.009
11.8230,11.6126,1.4448,2.0716,11.884
11.8250,11.5190,0.3656,1.5770,11.632
11.8270,11.2957,-0.7316,1.3860,11.404
11.8280,10.8361,-1.7231,1.3542,11.056
11.8340,10.2787,-2.3980,1.4299,10.651
11.8450,9.5241,-2.9414,1.7268,10.116
11.8540,8.7671,-3.3324,2.0537,9.601
11.8640,7.8895,-3.6007,2.4128,9.002
11.8770,7.0402,-3.9302,2.7334,8.514
11.8840,6.1151,-4.1793,2.9773,7.983
11.8970,5.1225,-4.4029,3.2126,7.480
11.9120,4.1564,-4.4619,3.2341,6.902
11.9150,3.2692,-4.4369,3.0567,6.302
11.9640,2.3430,-4.5352,2.9846,5.913
11.9670,1.4014,-4.6132,2.7237,5.537
11.9670,0.5424,-4.7158,2.7149,5.468
11.9680,-0.1033,-4.6801,2.5394,5.326
11.9690,-0.6457,-4.7015,2.1253,5.200
11.9790,-1.0239,-4.8328,1.7954,5.256
11.9850,-1.0974,-5.0147,1.2703,5.288
11.9940,-1.1903,-5.2976,0.7128,5.476
12.0050,-1.3704,-5.5500,0.3924,5.730
12.0150,-1.5013,-5.8264,0.0687,6.017
12.0260,-1.6642,-6.1265,-0.2405,6.353
12.0340,-1.8473,-6.4647,-0.3745,6.734
12.0450,-2.1215,-6.8548,-0.4414,7.189
12.0540,-2.4003,-7.1861,-0.5520,7.596
12.0700,-2.5956,-7.4716,-0.6318,7.935
12.0780,-2.8423,-7.7583,-0.6416,8.287
12.1110,-3.0586,-8.0697,-0.6529,8.655
12.1130,-3.2513,-8.2955,-0.6052,8.930
12.1140,-3.5203,-8.4853,-0.6611,9.210
12.1170,-3.7657,-8.6509,-0.5372,9.450
12.1260,-4.0815,-8.7275,-0.4569,9.646
12.1350,-4.0665,-8.8290,-0.3101,9.725
12.1440,-4.0331,-8.9814,-0.2305,9.848
12.1560,-4.0877,-9.0448,-0.1685,9.927
12.1640,-4.0827,-9.0957,-0.1340,9.971
12.1740,-3.9666,-9.0758,-0.1714,9.906
12.1840,-3.8502,-9.1902,-0.2094,9.966
12.1940,-3.9217,-9.1513,-0.2259,9.959
12.2360,-3.9901,-9.1607,-0.2882,9.996
12.2380,-4.1804,-9.0638,-0.1299,9.982
12.2400,-4.4316,-8.9745,-0.0912,10.009
12.2410,-4.4712,-8.8810,-0.1047,9.944
12.2440,-4.6121,-9.0581,0.0007,10.165
12.2540,-4.8737,-9.3060,-0.0476,10.505
12.2640,-5.2667,-9.5067,0.0196,10.868
12.2750,-5.6585,-9.7030,0.1135,11.233
12.2840,-5.9923,-9.8909,0.0927,11.565
12.2960,-6.3463,-9.9881,0.2946,11.837
12.3040,-6.7258,-10.0381,0.2735,12.086
12.3570,-6.9735,-9.9695,0.2406,12.169
12.3580,-7.0038,-9.9120,0.0433,12.137
12.3600,-6.5814,-9.9390,-0.0212,11.921
12.3610,-5.9156,-9.9670,-0.0573,11.590
12.3620,-5.0473,-10.0041,-0.0785,11.206
12.3650,-4.1417,-9.9846,-0.0740,10.810
12.3810,-3.1201,-9.9408,-0.0502,10.419
12.3870,-2.1611,-9.9793,0.1025,10.211
12.4290,-1.2546,-10.1488,0.1604,10.227
12.4310,-0.2742,-10.3497,0.2659,10.357
12.4330,0.7676,-10.5187,0.4565,10.557
12.4340,1.7825,-10.5169,0.5732,10.682
12.4350,2.8637,-10.5334,0.6345,10.934
12.4700,4.0437,-10.4381,0.7160,11.217
12.4720,4.7378,-9.9206,0.6023,11.010
12.4730,5.0287,-8.9090,0.3896,10.238
12.5050,5.1108,-7.7472,0.1450,9.282
12.5070,4.8650,-6.4430,0.1522,8.075
12.5080,4.6773,-5.0833,0.2566,6.913
12.5090,4.5864,-3.8309,0.5894,6.005
12.5400,4.3412,-2.6231,1.0454,5.179
12.5420,4.1552,-1.5525,1.5394,4.695
12.5430,3.8369,-0.5435,2.1765,4.445
12.5450,3.4300,0.3501,2.7590,4.416
12.5540,3.1265,1.1538,3.4024,4.763
12.5660,2.7244,1.7535,3.7364,4.945
12.5960,2.3662,2.1043,3.7823,4.933
12.5980,2.1108,2.2320,3.3347,4.534
12.5990,2.0226,2.1417,2.5889,3.922
12.6030,2.0586,1.9378,1.7873,3.345
12.6150,2.1776,1.7125,1.3020,3.061
12.6290,2.5343,1.5282,0.9884,3.120
12.6360,2.9589,1.1700,0.5260,3.225
12.6630,3.3272,0.7924,0.2599,3.430
12.6650,3.6496,0.4369,-0.1169,3.678
12.6660,3.8195,0.1608,-0.4388,3.848
12.6770,3.9202,0.0391,-0.5899,3.965
12.6850,3.7193,-0.0224,-0.6381,3.774
12.6940,3.4910,0.1243,-0.5292,3.533
12.7060,3.4746,0.2431,-0.1638,3.487
12.7150,3.6635,0.3815,0.3886,3.704
12.7240,3.8451,0.5361,0.9550,3.998
12.7340,4.0500,0.7075,1.4391,4.356
12.7460,4.5517,0.7285,1.8613,4.971
12.7540,5.2406,0.8133,2.1270,5.714
12.7730,6.1234,0.9733,2.2043,6.580
12.7780,6.7229,1.2055,2.1891,7.172
12.7830,6.9438,1.6344,2.1653,7.455
12.8160,6.9679,2.3080,2.0667,7.626
12.8180,7.0331,2.9534,1.8432,7.848
12.8190,7.0829,3.5613,1.8172,8.133
12.8300,7.1598,4.2069,1.8264,8.503
12.8350,7.4443,4.7914,2.2611,9.137
12.8440,7.8502,5.1570,2.9125,9.834
12.8550,8.3664,5.2746,3.5713,10.515
12.8640,8.6106,5.5234,4.1836,11.052
12.8770,8.9058,5.8096,4.6726,11.615
12.8850,9.3583,5.8296,5.3878,12.272
12.8970,9.6878,5.6904,5.8427,12.664
12.9480,9.7547,5.3961,6.0579,12.687
12.9510,9.2786,5.3291,6.0623,12.298
12.9520,8.5408,5.2527,5.5506,11.461
12.9530,8.2496,4.8751,4.8260,10.729
12.9530,8.5963,4.2072,4.2544,10.474
12.9630,8.9887,3.5899,3.7777,10.390
12.9650,9.4091,3.0269,3.2393,10.401
